$
$ ./sendfile -r amber.clear.rice.edu:18004 -f data/data1M.txt
the total_file_length is 1288890
the datasize is 1400
the total count is 921
[SEND SUCCESS] Send the filepathf/filename successfully
[RECEVE ACK SUCCESS] Receive the ack number of filepath/filename successfully
-------- [BEGIN TRANSFERRING] --------
[SEND DATA] 1230600 (1400) Seq(880)
[SEND DATA] 1232000 (1400) Seq(881)
[SEND DATA] 1233400 (1400) Seq(882)
[Ignore ACK] 482
cur queue front seq is 483
the usable is 0
 ------------------------------------------
cur queue front seq is 483
the usable is 0
 ------------------------------------------
[Recv ACK] 484
cur queue front seq is 485
the usable is 2
 ------------------------------------------
[SEND DATA] 1234800 (1400) Seq(883)
[SEND DATA] 1236200 (1400) Seq(884)
[Ignore ACK] 484
cur queue front seq is 485
the usable is 0
 ------------------------------------------
cur queue front seq is 485
the usable is 0
 ------------------------------------------
[Recv ACK] 486
cur queue front seq is 487
the usable is 2
 ------------------------------------------
[SEND DATA] 1237600 (1400) Seq(885)
[SEND DATA] 1239000 (1400) Seq(886)
[Ignore ACK] 486
cur queue front seq is 487
the usable is 0
 ------------------------------------------
cur queue front seq is 487
the usable is 0
 ------------------------------------------
cur queue front seq is 487
the usable is 0
 ------------------------------------------
[Recv ACK] 488
cur queue front seq is 489
the usable is 2
 ------------------------------------------
[SEND DATA] 1240400 (1400) Seq(887)
[SEND DATA] 1241800 (1400) Seq(888)
[Ignore ACK] 488
cur queue front seq is 489
the usable is 0
 ------------------------------------------
cur queue front seq is 489
the usable is 0
 ------------------------------------------
[Recv ACK] 491
cur queue front seq is 492
the usable is 3
 ------------------------------------------
[SEND DATA] 1243200 (1400) Seq(889)
[SEND DATA] 1244600 (1400) Seq(890)
[SEND DATA] 1246000 (1400) Seq(891)
cur queue front seq is 492
the usable is 0
 ------------------------------------------
cur queue front seq is 492
the usable is 0
 ------------------------------------------
cur queue front seq is 492
the usable is 0
 ------------------------------------------
cur queue front seq is 492
the usable is 0
 ------------------------------------------
cur queue front seq is 492
the usable is 0
 ------------------------------------------
[Recv ACK] 493
cur queue front seq is 494
the usable is 2
 ------------------------------------------
[SEND DATA] 1247400 (1400) Seq(892)
[SEND DATA] 1248800 (1400) Seq(893)
[Ignore ACK] 493
cur queue front seq is 494
the usable is 0
 ------------------------------------------
cur queue front seq is 494
the usable is 0
 ------------------------------------------
[Recv ACK] 504
cur queue front seq is 505
the usable is 11
 ------------------------------------------
[SEND DATA] 1250200 (1400) Seq(894)
[SEND DATA] 1251600 (1400) Seq(895)
[SEND DATA] 1253000 (1400) Seq(896)
[SEND DATA] 1254400 (1400) Seq(897)
[SEND DATA] 1255800 (1400) Seq(898)
[SEND DATA] 1257200 (1400) Seq(899)
[SEND DATA] 1258600 (1400) Seq(900)
[SEND DATA] 1260000 (1400) Seq(901)
[SEND DATA] 1261400 (1400) Seq(902)
[SEND DATA] 1262800 (1400) Seq(903)
[SEND DATA] 1264200 (1400) Seq(904)
[Ignore ACK] 504
cur queue front seq is 505
the usable is 0
 ------------------------------------------
[Ignore ACK] 504
[MORE THAN 3 ACK RESEND] 705600 (505)
cur queue front seq is 505
the usable is 0
 ------------------------------------------
[Ignore ACK] 504
cur queue front seq is 505
the usable is 0
 ------------------------------------------
[Ignore ACK] 504
cur queue front seq is 505
the usable is 0
 ------------------------------------------
cur queue front seq is 505
the usable is 0
 ------------------------------------------
cur queue front seq is 505
the usable is 0
 ------------------------------------------
[Recv ACK] 505
cur queue front seq is 506
the usable is 1
 ------------------------------------------
[SEND DATA] 1265600 (1400) Seq(905)
cur queue front seq is 506
the usable is 0
 ------------------------------------------
[Recv ACK] 507
cur queue front seq is 508
the usable is 2
 ------------------------------------------
[SEND DATA] 1267000 (1400) Seq(906)
[SEND DATA] 1268400 (1400) Seq(907)
[Ignore ACK] 507
cur queue front seq is 508
the usable is 0
 ------------------------------------------
cur queue front seq is 508
the usable is 0
 ------------------------------------------
cur queue front seq is 508
the usable is 0
 ------------------------------------------
[Recv ACK] 509
cur queue front seq is 510
the usable is 2
 ------------------------------------------
[SEND DATA] 1269800 (1400) Seq(908)
[SEND DATA] 1271200 (1400) Seq(909)
[Ignore ACK] 509
cur queue front seq is 510
the usable is 0
 ------------------------------------------
cur queue front seq is 510
the usable is 0
 ------------------------------------------
cur queue front seq is 510
the usable is 0
 ------------------------------------------
[Recv ACK] 511
cur queue front seq is 512
the usable is 2
 ------------------------------------------
[SEND DATA] 1272600 (1400) Seq(910)
[SEND DATA] 1274000 (1400) Seq(911)
[Ignore ACK] 511
cur queue front seq is 512
the usable is 0
 ------------------------------------------
[Ignore ACK] 511
[MORE THAN 3 ACK RESEND] 715400 (512)
cur queue front seq is 512
the usable is 0
 ------------------------------------------
cur queue front seq is 512
the usable is 0
 ------------------------------------------
[Recv ACK] 513
cur queue front seq is 514
the usable is 2
 ------------------------------------------
[SEND DATA] 1275400 (1400) Seq(912)
[SEND DATA] 1276800 (1400) Seq(913)
[Ignore ACK] 513
cur queue front seq is 514
the usable is 0
 ------------------------------------------
[Ignore ACK] 513
[MORE THAN 3 ACK RESEND] 718200 (514)
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
cur queue front seq is 514
the usable is 0
 ------------------------------------------
[Recv ACK] 521
cur queue front seq is 522
the usable is 8
 ------------------------------------------
[SEND DATA] 1278200 (1400) Seq(914)
[SEND DATA] 1279600 (1400) Seq(915)
[SEND DATA] 1281000 (1400) Seq(916)
[SEND DATA] 1282400 (1400) Seq(917)
[SEND DATA] 1283800 (1400) Seq(918)
[SEND DATA] 1285200 (1400) Seq(919)
[SEND DATA] 1286600 (1400) Seq(920)
[SEND DATA] 1288000 (890) Seq(921)
[Ignore ACK] 521
cur queue front seq is 522
the usable is 0
 ------------------------------------------
[Ignore ACK] 521
[MORE THAN 3 ACK RESEND] 729400 (522)
cur queue front seq is 522
the usable is 0
 ------------------------------------------
[Ignore ACK] 521
cur queue front seq is 522
the usable is 0
 ------------------------------------------
cur queue front seq is 522
the usable is 0
 ------------------------------------------
[Recv ACK] 522
cur queue front seq is 523
the usable is 1
 ------------------------------------------
cur queue front seq is 523
the usable is 1
 ------------------------------------------
[Recv ACK] 524
cur queue front seq is 525
the usable is 3
 ------------------------------------------
cur queue front seq is 525
the usable is 3
 ------------------------------------------
[Recv ACK] 529
cur queue front seq is 530
the usable is 8
 ------------------------------------------
cur queue front seq is 530
the usable is 8
 ------------------------------------------
[Recv ACK] 532
cur queue front seq is 533
the usable is 11
 ------------------------------------------
cur queue front seq is 533
the usable is 11
 ------------------------------------------
cur queue front seq is 533
the usable is 11
 ------------------------------------------
[Recv ACK] 533
cur queue front seq is 534
the usable is 12
 ------------------------------------------
cur queue front seq is 534
the usable is 12
 ------------------------------------------
cur queue front seq is 534
the usable is 12
 ------------------------------------------
cur queue front seq is 534
the usable is 12
 ------------------------------------------
[Recv ACK] 534
cur queue front seq is 535
the usable is 13
 ------------------------------------------
cur queue front seq is 535
the usable is 13
 ------------------------------------------
cur queue front seq is 535
the usable is 13
 ------------------------------------------
[Recv ACK] 535
cur queue front seq is 536
the usable is 14
 ------------------------------------------
cur queue front seq is 536
the usable is 14
 ------------------------------------------
cur queue front seq is 536
the usable is 14
 ------------------------------------------
cur queue front seq is 536
the usable is 14
 ------------------------------------------
[Recv ACK] 544
cur queue front seq is 545
the usable is 23
 ------------------------------------------
cur queue front seq is 545
the usable is 23
 ------------------------------------------
cur queue front seq is 545
the usable is 23
 ------------------------------------------
cur queue front seq is 545
the usable is 23
 ------------------------------------------
cur queue front seq is 545
the usable is 23
 ------------------------------------------
[Recv ACK] 546
cur queue front seq is 547
the usable is 25
 ------------------------------------------
cur queue front seq is 547
the usable is 25
 ------------------------------------------
[Recv ACK] 550
cur queue front seq is 551
the usable is 29
 ------------------------------------------
cur queue front seq is 551
the usable is 29
 ------------------------------------------
[Recv ACK] 554
cur queue front seq is 555
the usable is 33
 ------------------------------------------
cur queue front seq is 555
the usable is 33
 ------------------------------------------
[Recv ACK] 556
cur queue front seq is 557
the usable is 35
 ------------------------------------------
cur queue front seq is 557
the usable is 35
 ------------------------------------------
cur queue front seq is 557
the usable is 35
 ------------------------------------------
cur queue front seq is 557
the usable is 35
 ------------------------------------------
cur queue front seq is 557
the usable is 35
 ------------------------------------------
[Recv ACK] 557
cur queue front seq is 558
the usable is 36
 ------------------------------------------
cur queue front seq is 558
the usable is 36
 ------------------------------------------
[Recv ACK] 559
cur queue front seq is 560
the usable is 38
 ------------------------------------------
cur queue front seq is 560
the usable is 38
 ------------------------------------------
[Recv ACK] 563
cur queue front seq is 564
the usable is 42
 ------------------------------------------
cur queue front seq is 564
the usable is 42
 ------------------------------------------
[Recv ACK] 565
cur queue front seq is 566
the usable is 44
 ------------------------------------------
cur queue front seq is 566
the usable is 44
 ------------------------------------------
[Recv ACK] 569
cur queue front seq is 570
the usable is 48
 ------------------------------------------
cur queue front seq is 570
the usable is 48
 ------------------------------------------
cur queue front seq is 570
the usable is 48
 ------------------------------------------
cur queue front seq is 570
the usable is 48
 ------------------------------------------
cur queue front seq is 570
the usable is 48
 ------------------------------------------
[Recv ACK] 570
cur queue front seq is 571
the usable is 49
 ------------------------------------------
cur queue front seq is 571
the usable is 49
 ------------------------------------------
[Recv ACK] 573
cur queue front seq is 574
the usable is 52
 ------------------------------------------
cur queue front seq is 574
the usable is 52
 ------------------------------------------
cur queue front seq is 574
the usable is 52
 ------------------------------------------
cur queue front seq is 574
the usable is 52
 ------------------------------------------
[Recv ACK] 577
cur queue front seq is 578
the usable is 56
 ------------------------------------------
cur queue front seq is 578
the usable is 56
 ------------------------------------------
[Recv ACK] 578
cur queue front seq is 579
the usable is 57
 ------------------------------------------
cur queue front seq is 579
the usable is 57
 ------------------------------------------
cur queue front seq is 579
the usable is 57
 ------------------------------------------
[Recv ACK] 580
cur queue front seq is 581
the usable is 59
 ------------------------------------------
cur queue front seq is 581
the usable is 59
 ------------------------------------------
cur queue front seq is 581
the usable is 59
 ------------------------------------------
cur queue front seq is 581
the usable is 59
 ------------------------------------------
cur queue front seq is 581
the usable is 59
 ------------------------------------------
[Recv ACK] 584
cur queue front seq is 585
the usable is 63
 ------------------------------------------
cur queue front seq is 585
the usable is 63
 ------------------------------------------
cur queue front seq is 585
the usable is 63
 ------------------------------------------
[Recv ACK] 586
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
cur queue front seq is 587
the usable is 65
 ------------------------------------------
[Recv ACK] 590
cur queue front seq is 591
the usable is 69
 ------------------------------------------
cur queue front seq is 591
the usable is 69
 ------------------------------------------
[Recv ACK] 595
cur queue front seq is 596
the usable is 74
 ------------------------------------------
cur queue front seq is 596
the usable is 74
 ------------------------------------------
[Recv ACK] 597
cur queue front seq is 598
the usable is 76
 ------------------------------------------
cur queue front seq is 598
the usable is 76
 ------------------------------------------
cur queue front seq is 598
the usable is 76
 ------------------------------------------
cur queue front seq is 598
the usable is 76
 ------------------------------------------
[Recv ACK] 598
cur queue front seq is 599
the usable is 77
 ------------------------------------------
cur queue front seq is 599
the usable is 77
 ------------------------------------------
cur queue front seq is 599
the usable is 77
 ------------------------------------------
cur queue front seq is 599
the usable is 77
 ------------------------------------------
cur queue front seq is 599
the usable is 77
 ------------------------------------------
[Recv ACK] 604
cur queue front seq is 605
the usable is 83
 ------------------------------------------
cur queue front seq is 605
the usable is 83
 ------------------------------------------
cur queue front seq is 605
the usable is 83
 ------------------------------------------
cur queue front seq is 605
the usable is 83
 ------------------------------------------
cur queue front seq is 605
the usable is 83
 ------------------------------------------
[Recv ACK] 606
cur queue front seq is 607
the usable is 85
 ------------------------------------------
cur queue front seq is 607
the usable is 85
 ------------------------------------------
cur queue front seq is 607
the usable is 85
 ------------------------------------------
[Recv ACK] 609
cur queue front seq is 610
the usable is 88
 ------------------------------------------
cur queue front seq is 610
the usable is 88
 ------------------------------------------
[Recv ACK] 611
cur queue front seq is 612
the usable is 90
 ------------------------------------------
cur queue front seq is 612
the usable is 90
 ------------------------------------------
[Recv ACK] 620
cur queue front seq is 621
the usable is 99
 ------------------------------------------
cur queue front seq is 621
the usable is 99
 ------------------------------------------
[Recv ACK] 622
cur queue front seq is 623
the usable is 101
 ------------------------------------------
cur queue front seq is 623
the usable is 101
 ------------------------------------------
cur queue front seq is 623
the usable is 101
 ------------------------------------------
[Recv ACK] 624
cur queue front seq is 625
the usable is 103
 ------------------------------------------
cur queue front seq is 625
the usable is 103
 ------------------------------------------
[Recv ACK] 627
cur queue front seq is 628
the usable is 106
 ------------------------------------------
cur queue front seq is 628
the usable is 106
 ------------------------------------------
cur queue front seq is 628
the usable is 106
 ------------------------------------------
cur queue front seq is 628
the usable is 106
 ------------------------------------------
[Recv ACK] 631
cur queue front seq is 632
the usable is 110
 ------------------------------------------
cur queue front seq is 632
the usable is 110
 ------------------------------------------
[Recv ACK] 633
cur queue front seq is 634
the usable is 112
 ------------------------------------------
cur queue front seq is 634
the usable is 112
 ------------------------------------------
[Recv ACK] 634
cur queue front seq is 635
the usable is 113
 ------------------------------------------
cur queue front seq is 635
the usable is 113
 ------------------------------------------
[Recv ACK] 635
cur queue front seq is 636
the usable is 114
 ------------------------------------------
cur queue front seq is 636
the usable is 114
 ------------------------------------------
cur queue front seq is 636
the usable is 114
 ------------------------------------------
cur queue front seq is 636
the usable is 114
 ------------------------------------------
[Recv ACK] 636
cur queue front seq is 637
the usable is 115
 ------------------------------------------
cur queue front seq is 637
the usable is 115
 ------------------------------------------
cur queue front seq is 637
the usable is 115
 ------------------------------------------
[Recv ACK] 641
cur queue front seq is 642
the usable is 120
 ------------------------------------------
cur queue front seq is 642
the usable is 120
 ------------------------------------------
cur queue front seq is 642
the usable is 120
 ------------------------------------------
cur queue front seq is 642
the usable is 120
 ------------------------------------------
[Recv ACK] 642
cur queue front seq is 643
the usable is 121
 ------------------------------------------
cur queue front seq is 643
the usable is 121
 ------------------------------------------
cur queue front seq is 643
the usable is 121
 ------------------------------------------
[Recv ACK] 644
cur queue front seq is 645
the usable is 123
 ------------------------------------------
cur queue front seq is 645
the usable is 123
 ------------------------------------------
cur queue front seq is 645
the usable is 123
 ------------------------------------------
cur queue front seq is 645
the usable is 123
 ------------------------------------------
cur queue front seq is 645
the usable is 123
 ------------------------------------------
cur queue front seq is 645
the usable is 123
 ------------------------------------------
[Recv ACK] 648
cur queue front seq is 649
the usable is 127
 ------------------------------------------
cur queue front seq is 649
the usable is 127
 ------------------------------------------
[Recv ACK] 650
cur queue front seq is 651
the usable is 129
 ------------------------------------------
cur queue front seq is 651
the usable is 129
 ------------------------------------------
cur queue front seq is 651
the usable is 129
 ------------------------------------------
cur queue front seq is 651
the usable is 129
 ------------------------------------------
[Recv ACK] 651
cur queue front seq is 652
the usable is 130
 ------------------------------------------
cur queue front seq is 652
the usable is 130
 ------------------------------------------
[Recv ACK] 659
cur queue front seq is 660
the usable is 138
 ------------------------------------------
cur queue front seq is 660
the usable is 138
 ------------------------------------------
[Recv ACK] 663
cur queue front seq is 664
the usable is 142
 ------------------------------------------
cur queue front seq is 664
the usable is 142
 ------------------------------------------
[Recv ACK] 664
cur queue front seq is 665
the usable is 143
 ------------------------------------------
cur queue front seq is 665
the usable is 143
 ------------------------------------------
cur queue front seq is 665
the usable is 143
 ------------------------------------------
[Recv ACK] 665
cur queue front seq is 666
the usable is 144
 ------------------------------------------
cur queue front seq is 666
the usable is 144
 ------------------------------------------
cur queue front seq is 666
the usable is 144
 ------------------------------------------
cur queue front seq is 666
the usable is 144
 ------------------------------------------
[Recv ACK] 674
cur queue front seq is 675
the usable is 153
 ------------------------------------------
cur queue front seq is 675
the usable is 153
 ------------------------------------------
[Recv ACK] 676
cur queue front seq is 677
the usable is 155
 ------------------------------------------
cur queue front seq is 677
the usable is 155
 ------------------------------------------
cur queue front seq is 677
the usable is 155
 ------------------------------------------
cur queue front seq is 677
the usable is 155
 ------------------------------------------
cur queue front seq is 677
the usable is 155
 ------------------------------------------
[Recv ACK] 680
cur queue front seq is 681
the usable is 159
 ------------------------------------------
cur queue front seq is 681
the usable is 159
 ------------------------------------------
[Recv ACK] 681
cur queue front seq is 682
the usable is 160
 ------------------------------------------
cur queue front seq is 682
the usable is 160
 ------------------------------------------
cur queue front seq is 682
the usable is 160
 ------------------------------------------
[Recv ACK] 683
cur queue front seq is 684
the usable is 162
 ------------------------------------------
cur queue front seq is 684
the usable is 162
 ------------------------------------------
cur queue front seq is 684
the usable is 162
 ------------------------------------------
[Recv ACK] 685
cur queue front seq is 686
the usable is 164
 ------------------------------------------
cur queue front seq is 686
the usable is 164
 ------------------------------------------
[Recv ACK] 686
cur queue front seq is 687
the usable is 165
 ------------------------------------------
cur queue front seq is 687
the usable is 165
 ------------------------------------------
[Recv ACK] 687
cur queue front seq is 688
the usable is 166
 ------------------------------------------
cur queue front seq is 688
the usable is 166
 ------------------------------------------
[Recv ACK] 692
cur queue front seq is 693
the usable is 171
 ------------------------------------------
cur queue front seq is 693
the usable is 171
 ------------------------------------------
[Recv ACK] 693
cur queue front seq is 694
the usable is 172
 ------------------------------------------
cur queue front seq is 694
the usable is 172
 ------------------------------------------
cur queue front seq is 694
the usable is 172
 ------------------------------------------
cur queue front seq is 694
the usable is 172
 ------------------------------------------
[Recv ACK] 697
cur queue front seq is 698
the usable is 176
 ------------------------------------------
cur queue front seq is 698
the usable is 176
 ------------------------------------------
[Recv ACK] 701
cur queue front seq is 702
the usable is 180
 ------------------------------------------
cur queue front seq is 702
the usable is 180
 ------------------------------------------
[Recv ACK] 706
cur queue front seq is 707
the usable is 185
 ------------------------------------------
cur queue front seq is 707
the usable is 185
 ------------------------------------------
cur queue front seq is 707
the usable is 185
 ------------------------------------------
cur queue front seq is 707
the usable is 185
 ------------------------------------------
cur queue front seq is 707
the usable is 185
 ------------------------------------------
[Recv ACK] 710
cur queue front seq is 711
the usable is 189
 ------------------------------------------
cur queue front seq is 711
the usable is 189
 ------------------------------------------
[Recv ACK] 714
cur queue front seq is 715
the usable is 193
 ------------------------------------------
cur queue front seq is 715
the usable is 193
 ------------------------------------------
[Recv ACK] 715
cur queue front seq is 716
the usable is 194
 ------------------------------------------
cur queue front seq is 716
the usable is 194
 ------------------------------------------
[Recv ACK] 716
cur queue front seq is 717
the usable is 195
 ------------------------------------------
cur queue front seq is 717
the usable is 195
 ------------------------------------------
[Recv ACK] 717
cur queue front seq is 718
the usable is 196
 ------------------------------------------
cur queue front seq is 718
the usable is 196
 ------------------------------------------
[Recv ACK] 720
cur queue front seq is 721
the usable is 199
 ------------------------------------------
cur queue front seq is 721
the usable is 199
 ------------------------------------------
[Recv ACK] 721
cur queue front seq is 722
the usable is 200
 ------------------------------------------
cur queue front seq is 722
the usable is 200
 ------------------------------------------
[Recv ACK] 722
cur queue front seq is 723
the usable is 201
 ------------------------------------------
cur queue front seq is 723
the usable is 201
 ------------------------------------------
[Recv ACK] 723
cur queue front seq is 724
the usable is 202
 ------------------------------------------
cur queue front seq is 724
the usable is 202
 ------------------------------------------
[Recv ACK] 731
cur queue front seq is 732
the usable is 210
 ------------------------------------------
cur queue front seq is 732
the usable is 210
 ------------------------------------------
[Recv ACK] 736
cur queue front seq is 737
the usable is 215
 ------------------------------------------
cur queue front seq is 737
the usable is 215
 ------------------------------------------
[Recv ACK] 737
cur queue front seq is 738
the usable is 216
 ------------------------------------------
cur queue front seq is 738
the usable is 216
 ------------------------------------------
cur queue front seq is 738
the usable is 216
 ------------------------------------------
cur queue front seq is 738
the usable is 216
 ------------------------------------------
[Recv ACK] 747
cur queue front seq is 748
the usable is 226
 ------------------------------------------
cur queue front seq is 748
the usable is 226
 ------------------------------------------
cur queue front seq is 748
the usable is 226
 ------------------------------------------
cur queue front seq is 748
the usable is 226
 ------------------------------------------
cur queue front seq is 748
the usable is 226
 ------------------------------------------
[Recv ACK] 757
cur queue front seq is 758
the usable is 236
 ------------------------------------------
cur queue front seq is 758
the usable is 236
 ------------------------------------------
cur queue front seq is 758
the usable is 236
 ------------------------------------------
cur queue front seq is 758
the usable is 236
 ------------------------------------------
[Recv ACK] 759
cur queue front seq is 760
the usable is 238
 ------------------------------------------
cur queue front seq is 760
the usable is 238
 ------------------------------------------
[Recv ACK] 762
cur queue front seq is 763
the usable is 241
 ------------------------------------------
cur queue front seq is 763
the usable is 241
 ------------------------------------------
[Recv ACK] 764
cur queue front seq is 765
the usable is 243
 ------------------------------------------
cur queue front seq is 765
the usable is 243
 ------------------------------------------
cur queue front seq is 765
the usable is 243
 ------------------------------------------
cur queue front seq is 765
the usable is 243
 ------------------------------------------
cur queue front seq is 765
the usable is 243
 ------------------------------------------
[Recv ACK] 766
cur queue front seq is 767
the usable is 245
 ------------------------------------------
cur queue front seq is 767
the usable is 245
 ------------------------------------------
[Recv ACK] 768
cur queue front seq is 769
the usable is 247
 ------------------------------------------
cur queue front seq is 769
the usable is 247
 ------------------------------------------
cur queue front seq is 769
the usable is 247
 ------------------------------------------
[Recv ACK] 769
cur queue front seq is 770
the usable is 248
 ------------------------------------------
cur queue front seq is 770
the usable is 248
 ------------------------------------------
cur queue front seq is 770
the usable is 248
 ------------------------------------------
[Recv ACK] 775
cur queue front seq is 776
the usable is 254
 ------------------------------------------
cur queue front seq is 776
the usable is 254
 ------------------------------------------
cur queue front seq is 776
the usable is 254
 ------------------------------------------
[Recv ACK] 777
cur queue front seq is 778
the usable is 256
 ------------------------------------------
cur queue front seq is 778
the usable is 256
 ------------------------------------------
[Recv ACK] 779
cur queue front seq is 780
the usable is 258
 ------------------------------------------
cur queue front seq is 780
the usable is 258
 ------------------------------------------
cur queue front seq is 780
the usable is 258
 ------------------------------------------
[Recv ACK] 786
cur queue front seq is 787
the usable is 265
 ------------------------------------------
cur queue front seq is 787
the usable is 265
 ------------------------------------------
cur queue front seq is 787
the usable is 265
 ------------------------------------------
[Recv ACK] 787
cur queue front seq is 788
the usable is 266
 ------------------------------------------
cur queue front seq is 788
the usable is 266
 ------------------------------------------
[Recv ACK] 788
cur queue front seq is 789
the usable is 267
 ------------------------------------------
cur queue front seq is 789
the usable is 267
 ------------------------------------------
[Recv ACK] 789
cur queue front seq is 790
the usable is 268
 ------------------------------------------
cur queue front seq is 790
the usable is 268
 ------------------------------------------
cur queue front seq is 790
the usable is 268
 ------------------------------------------
[Recv ACK] 790
cur queue front seq is 791
the usable is 269
 ------------------------------------------
cur queue front seq is 791
the usable is 269
 ------------------------------------------
[Recv ACK] 793
cur queue front seq is 794
the usable is 272
 ------------------------------------------
cur queue front seq is 794
the usable is 272
 ------------------------------------------
[Recv ACK] 795
cur queue front seq is 796
the usable is 274
 ------------------------------------------
cur queue front seq is 796
the usable is 274
 ------------------------------------------
[Recv ACK] 796
cur queue front seq is 797
the usable is 275
 ------------------------------------------
cur queue front seq is 797
the usable is 275
 ------------------------------------------
cur queue front seq is 797
the usable is 275
 ------------------------------------------
cur queue front seq is 797
the usable is 275
 ------------------------------------------
[Recv ACK] 800
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
cur queue front seq is 801
the usable is 279
 ------------------------------------------
[Recv ACK] 803
cur queue front seq is 804
the usable is 282
 ------------------------------------------
cur queue front seq is 804
the usable is 282
 ------------------------------------------
[Recv ACK] 806
cur queue front seq is 807
the usable is 285
 ------------------------------------------
cur queue front seq is 807
the usable is 285
 ------------------------------------------
cur queue front seq is 807
the usable is 285
 ------------------------------------------
[Recv ACK] 810
cur queue front seq is 811
the usable is 289
 ------------------------------------------
cur queue front seq is 811
the usable is 289
 ------------------------------------------
[Recv ACK] 811
cur queue front seq is 812
the usable is 290
 ------------------------------------------
cur queue front seq is 812
the usable is 290
 ------------------------------------------
cur queue front seq is 812
the usable is 290
 ------------------------------------------
cur queue front seq is 812
the usable is 290
 ------------------------------------------
[Recv ACK] 813
cur queue front seq is 814
the usable is 292
 ------------------------------------------
cur queue front seq is 814
the usable is 292
 ------------------------------------------
[Recv ACK] 815
cur queue front seq is 816
the usable is 294
 ------------------------------------------
cur queue front seq is 816
the usable is 294
 ------------------------------------------
cur queue front seq is 816
the usable is 294
 ------------------------------------------
cur queue front seq is 816
the usable is 294
 ------------------------------------------
cur queue front seq is 816
the usable is 294
 ------------------------------------------
cur queue front seq is 816
the usable is 294
 ------------------------------------------
[Recv ACK] 820
cur queue front seq is 821
the usable is 299
 ------------------------------------------
cur queue front seq is 821
the usable is 299
 ------------------------------------------
cur queue front seq is 821
the usable is 299
 ------------------------------------------
cur queue front seq is 821
the usable is 299
 ------------------------------------------
[Recv ACK] 821
cur queue front seq is 822
the usable is 300
 ------------------------------------------
cur queue front seq is 822
the usable is 300
 ------------------------------------------
cur queue front seq is 822
the usable is 300
 ------------------------------------------
cur queue front seq is 822
the usable is 300
 ------------------------------------------
cur queue front seq is 822
the usable is 300
 ------------------------------------------
[Recv ACK] 823
cur queue front seq is 824
the usable is 302
 ------------------------------------------
cur queue front seq is 824
the usable is 302
 ------------------------------------------
[Recv ACK] 824
cur queue front seq is 825
the usable is 303
 ------------------------------------------
cur queue front seq is 825
the usable is 303
 ------------------------------------------
[Recv ACK] 825
cur queue front seq is 826
the usable is 304
 ------------------------------------------
cur queue front seq is 826
the usable is 304
 ------------------------------------------
cur queue front seq is 826
the usable is 304
 ------------------------------------------
[Recv ACK] 827
cur queue front seq is 828
the usable is 306
 ------------------------------------------
cur queue front seq is 828
the usable is 306
 ------------------------------------------
[Recv ACK] 831
cur queue front seq is 832
the usable is 310
 ------------------------------------------
cur queue front seq is 832
the usable is 310
 ------------------------------------------
cur queue front seq is 832
the usable is 310
 ------------------------------------------
cur queue front seq is 832
the usable is 310
 ------------------------------------------
[Recv ACK] 835
cur queue front seq is 836
the usable is 314
 ------------------------------------------
cur queue front seq is 836
the usable is 314
 ------------------------------------------
cur queue front seq is 836
the usable is 314
 ------------------------------------------
cur queue front seq is 836
the usable is 314
 ------------------------------------------
cur queue front seq is 836
the usable is 314
 ------------------------------------------
[Recv ACK] 837
cur queue front seq is 838
the usable is 316
 ------------------------------------------
cur queue front seq is 838
the usable is 316
 ------------------------------------------
cur queue front seq is 838
the usable is 316
 ------------------------------------------
cur queue front seq is 838
the usable is 316
 ------------------------------------------
cur queue front seq is 838
the usable is 316
 ------------------------------------------
[Recv ACK] 842
cur queue front seq is 843
the usable is 321
 ------------------------------------------
cur queue front seq is 843
the usable is 321
 ------------------------------------------
[Recv ACK] 843
cur queue front seq is 844
the usable is 322
 ------------------------------------------
cur queue front seq is 844
the usable is 322
 ------------------------------------------
[Recv ACK] 844
cur queue front seq is 845
the usable is 323
 ------------------------------------------
cur queue front seq is 845
the usable is 323
 ------------------------------------------
cur queue front seq is 845
the usable is 323
